"id","url","title"
6382,https://elpais.com/autor/renzo-gomez-vega,Renzo Gómez Vega
6384,https://elpais.com/proyecto-tendencias/2025-10-17/cuando-tu-robot-gane-un-premio-nobel.html,Cuando tu robot gane un premio Nobel
6386,https://elpais.com/economia/2025-10-17/nvidia-y-la-ia-abren-la-casa-de-apuestas-de-los-billones-de-dolares-entre-inversores-y-analistas.html,Nvidia y la IA abren la casa de apuestas de los billones de dólares entre inversores y analistas
6389,https://elpais.com/opinion/2025-10-17/hijo-es-un-genocidio.html,"Hijo, es un genocidio"
6391,https://elpais.com/economia/2025-10-16/salesforce-quiere-resistir-a-la-ia-busca-atraer-a-los-inversores-con-un-objetivo-de-ingresos-de-60000-millones.html,Salesforce quiere resistir a la IA: busca atraer a los inversores con un objetivo de ingresos de 60.000 millones
6393,https://elpais.com/hemeroteca/2025-10-16,"16 de octubre de 2025"
6395,https://elpais.com/chile/2025-10-16/por-que-hay-que-potenciar-el-talento-de-la-mujer-en-propiedad-intelectual.html,Por qué hay que potenciar el talento de la mujer en propiedad intelectual
6397,https://elpais.com/noticias/internet,Internet
6398,https://elpais.com/tecnologia/2025-10-16/web-35-el-puente-hacia-la-revolucion-que-cambiara-el-mundo.html,"Web 3.5, el “puente” hacia la revolución que cambiará el mundo"
6400,https://elpais.com/economia/2025-10-15/nvidia-se-une-a-blackrock-en-la-compra-de-aligned-data-centers-la-mayor-de-la-historia-en-los-centros-de-datos-valorada-en-40000-millones-de-dolares.html,"Nvidia se une a BlackRock en la compra de Aligned Data Centers, la mayor de la historia en los centros de datos, valorada en 40.000 millones de dólares"
6403,https://elpais.com/noticias/openai,OpenAI
6404,https://elpais.com/tecnologia/2025-10-15/chatgpt-permitira-contenido-erotico-a-partir-de-diciembre.html,ChatGPT permitirá contenido “erótico” a partir de diciembre
6406,https://elpais.com/economia/2025-10-15/walmart-se-alia-con-openai-y-abre-la-via-para-hacer-la-compra-con-chatgpt.html,Walmart se alía con OpenAI y abre la vía para hacer la compra con ChatGPT
6330,https://cnnespanol.cnn.com/salud/video/eeuu-perdida-peso-glp-1-genetica-vls-minuto-de-salud-fast,La pérdida de peso asociada al consumo de medicamentos GLP-1 podría basarse en la genética
6332,https://cnnespanol.cnn.com/salud/video/demencia-frontotemporal-bruce-willis-vls-minuto-de-salud-fast,Esta pareja encuentra consuelo en la historia de Bruce Willis
6335,https://cnnespanol.cnn.com/salud/video/temporada-gripe-como-protegerse-vls-minuto-de-salud-fast,Qué esperar de la próxima temporada de gripe y cómo protegerse
6337,https://cnnespanol.cnn.com/salud/video/eeuu-enfermedad-chagas-sintomas,"La enfermedad de Chagas debería ser considerada endémica en EE.UU., dicen expertos"
6339,https://cnnespanol.cnn.com/salud/video/impacto-crisis-climatica-salud-vls-minuto-de-salud-fast,El impacto de la crisis climática en la salud
6340,https://cnnespanol.cnn.com/2025/09/20/salud/video/fibrilacion-auricular-signos-minuto-de-salud,Signos de advertencia de fibrilación auricular
6342,https://cnnespanol.cnn.com/2025/09/18/salud/video/alergias-estacionales-epoca-otono-minuto-de-salud,Estos simples pasos pueden ayudarte a controlar las alergias estacionales
6344,https://cnnespanol.cnn.com/salud/video/claves-envejecimiento-saludable-vls-minuto-de-salud-fast,"7 claves para lograr un envejecimiento saludable"
6347,https://cnnespanol.cnn.com/salud/video/eeuu-infartos-ataques-cardiacos-adultos-jovenes-vls-minuto-de-salud-fast,"Aumentan los ataques cardiacos en jóvenes adultos en EE.UU., ¿a qué se debe?"
6348,https://cnnespanol.cnn.com/salud/video/lesiones-bicicletas-electricas-patinetas-vls-minuto-de-salud-fast,Aumentan accidentes relacionados con el uso de patinetas y bicicletas eléctricas en EE.UU.
6350,https://cnnespanol.cnn.com/2025/09/15/salud/video/cirugia-diente-ojo-vista-hombre-ciego-trax,El diente de un hombre le ayuda a recuperar la visión después de 20 años.
6351,https://cnnespanol.cnn.com/salud/video/eeuu-silla-auto-adecuada-segura-hijos-vls-minuto-de-salud-fast,Cómo usar adecuadamente la silla de los niños del auto y mantenerlos seguros
6353,https://cnnespanol.cnn.com/salud/video/eeuu-cancer-frecuente-atentados-11-septiembre-vls-minuto-de-salud-fast,Cáncer: la condición de salud más frecuente relacionada con el 11 de septiembre
6354,https://cnnespanol.cnn.com/2025/07/28/salud/alzheimer-empezar-caminar-estudio-trax,"¿Te preocupa el Alzheimer? Debes empezar a caminar, según un nuevo estudio"
6356,https://cnnespanol.cnn.com/2025/07/15/salud/enfermedades-salud-mental-america-pierda-pib-orix,"“Bomba de tiempo”: enfermedades no transmisibles y de salud mental harán que América del Sur pierda 4 % de PIB, estima la OPS"
6358,https://cnnespanol.cnn.com/2025/07/14/salud/oms-recomienda-inyeccion-preventiva-vih-trax,OMS recomienda inyección preventiva contra el VIH mientras preocupa la financiación global para la lucha contra la enfermedad
6359,https://cnnespanol.cnn.com/2025/06/29/latinoamerica/casos-sarampion-bolivia-emergencia-orix,"Sube a 74 el número de casos de sarampión en Bolivia, donde se mantiene la emergencia sanitaria"
6361,https://cnnespanol.cnn.com/2025/04/25/salud/ivermectina-receta-estados-utilizacion-trax,La ivermectina ahora está disponible sin receta en algunos estados de EE.UU. ¿Para qué se utiliza?
6363,https://cnnespanol.cnn.com/2025/04/06/eeuu/muere-nino-sarampion-texas-trax,Muere de sarampión un segundo niño no vacunado en Texas
6365,https://cnnespanol.cnn.com/2025/03/30/salud/tuberculosis-infecciosa-muerte-fondos-usaid-trump-trax,La tuberculosis es la principal causa infecciosa de muerte en el mundo. La congelación de fondos podría empeorar el escenario
6366,https://cnnespanol.cnn.com/2025/03/24/salud/sarampion-brote-financiacion-salud-mundial-trax,“El sarampión está a solo un vuelo de distancia”: la preocupación por los recortes en la financiación de la salud mundial
6368,https://cnnespanol.cnn.com/2025/03/23/eeuu/bomberos-los-angeles-incendios-cancer-trax,Los bomberos de Los Ángeles apagan enormes incendios. Ahora les preocupa que el cáncer pueda estar ardiendo dentro de ellos
6369,https://cnnespanol.cnn.com/2025/03/03/salud/disminuyen-tasas-vacunacion-aumentan-casos-sarampion-reaparezcan-mas-enfermedades-trax,Disminuyen las tasas de vacunación y aumentan los casos de sarampión. Es posible que reaparezcan más enfermedades
6371,https://cnnespanol.cnn.com/2025/02/08/salud/variante-gripe-aviar-vacas-nevada-humanos-trax,"Encuentran variante de gripe aviar en vacas de Nevada que muestra signos de adaptación a mamíferos, incluidos humanos"
6373,https://cnnespanol.cnn.com/2025/01/06/salud/bebidas-azucaradas-riesgo-muerte-alternativas-trax,El consumo de bebidas azucaradas podría aumentar el riesgo de muerte; estas son algunas alternativas
6376,https://cnnespanol.cnn.com/2024/12/18/estados-unidos/california-estado-emergencia-gripe-aviar-trax,California declara estado de emergencia por gripe aviar
6378,https://cnnespanol.cnn.com/2024/12/10/salud/epidemia-dengue-america-mayor-registro-orix,"La epidemia de dengue en América este año es la mayor desde que hay registro, advierte la OPS"
6380,https://cnnespanol.cnn.com/2024/11/29/monitor-glucosa-comida-ansiedad-azucar-trax,"No tengo diabetes, pero usé un monitor de glucosa durante seis semanas. Esto es lo que aprendí sobre la comida (y la ansiedad)"
6383,https://cnnespanol.cnn.com/2024/11/20/e-coli-zanahorias-sintomas-propaga-trax,"¿Qué es el E. coli, cuáles son sus causas y síntomas, cómo se propaga y previene?"
6385,https://cnnespanol.cnn.com/video/video/eeuu-ubicacion-sobrevivir-cancer-vls-minuto-salud-fast,Por qué tu ubicación podría ayudarte a sobrevivir al cáncer
6387,https://cnnespanol.cnn.com/2025/09/10/salud/video/every-cure-tratamiento-enfermedades-fajgenbaum-cfc-trax,"Le dijeron que moriría, pero encontró su propia cura y ahora salva a otros"
6388,https://cnnespanol.cnn.com/salud/video/eeuu-anemia-falciforme-transfusion-sangre-vls-minuto-de-salud-fast,"""Creo que he recibido más de 800 transfusiones"", dice paciente con anemia falciforme"
6390,https://cnnespanol.cnn.com/2025/08/29/salud/video/sintomas-cancer-prostata-deteccion-temprana-minuto-de-salud-fast,La detección temprana de estos síntomas podría salvarte del cáncer de próstata
6392,https://cnnespanol.cnn.com/salud/video/ayuda-ia-cuidado-diabetes-tipo-2-vls-minuto-de-salud-fast,Cómo podría ayudar la IA al cuidado de la diabetes tipo 2
6394,https://cnnespanol.cnn.com/salud/video/vacuna-influenza-uso-casero-vls-minuto-de-salud-fast,Así es la vacuna intranasal contra la influenza de uso casero aprobada por la FDA
6396,https://cnnespanol.cnn.com/salud/video/taylor-swift-prueba-padre-cirugia-vls-minuto-de-salud-fast,El padre de Taylor Swift podría haber salvado su vida gracias a esta prueba
6399,https://cnnespanol.cnn.com/salud/video/eeuu-prevencion-demencia-estudio-vls-minuto-de-salud-fast,"Muchos casos de demencia podrían prevenirse, según estudio"
6401,https://cnnespanol.cnn.com/salud/video/eeuu-enfermedad-legionario-legionela-nueva-york-vls-minuto-salud-fast,"Hay un peligroso brote de legionela en Nueva York, ¿qué deberías saber sobre esta enfermedad?"
6402,https://cnnespanol.cnn.com/salud/video/eeuu-asma-ninos-regreso-clases-vls-minuto-de-salud-fast,"Regresar a clases pude ser difícil para los niños asmáticos, ¿cómo protegerlos?"
6405,https://cnnespanol.cnn.com/salud/video/relacion-cancer-de-mama-alchohol-trax,"El cáncer de mama está aumentando en EE.UU., ¿puede ser a causa del consumo de alcohol?"
6407,https://cnnespanol.cnn.com/salud/video/salud-osea-hombres-vls-minuto-de-salud-fast,Por qué los hombres también deberían ocuparse de su salud ósea
6409,https://cnnespanol.cnn.com/salud/video/artritis-reumatoide-chip-tratamiento-vls-minuto-de-salud-fast,Este chip podría traer alivio a pacientes con artritis reumatoide
6410,https://cnnespanol.cnn.com/salud/video/eeuu-ninos-afecciones-cardiacas-ejercicio-vls-minuto-de-salud,Así pueden ejercitarse de manera segura los niños que tienen afecciones cardiacas
6412,https://cnnespanol.cnn.com/salud/video/enfermedad-cardiovascular-medicamento-colesterol-vls-minuto-de-salud-fast,Por qué muchos pacientes en riesgo de tener enfermedades cardiacas no toman medicamentos
6413,https://cnnespanol.cnn.com/2025/07/17/eeuu/estados-unidos-destruira-toneladas-alimentos-emergencia-trax,Estados Unidos destruirá 500 toneladas de alimentos de emergencia financiados con fondos públicos
6416,https://cnnespanol.cnn.com/2025/07/02/salud/oms-impulsa-impuestos-azucar-alcohol-tabaco-reux,"OMS impulsa alza de precios del 50 % mediante impuestos sobre el azúcar, el alcohol y el tabaco"
6418,https://cnnespanol.cnn.com/2025/05/23/mundo/gaza-ayuda-alimentaria-multitudes-desesperadas-trax,"En Gaza, la limitada ayuda alimentaria se topa con multitudes desesperadas y saqueos"
6420,https://cnnespanol.cnn.com/2025/10/04/ciencia/video/desperdicio-alimentos-onu-mexico-bio-tecnologia-conservacion-mirador-tv,"Biotecnología, una posible solución a la crisis de desperdicio del alimento en el mundo"
6422,https://cnnespanol.cnn.com/salud/video/comer-saludable-presupuesto-vls-minuto-de-salud-fast,"Comer saludable y cuidar el presupuesto, ¿cómo lograr ambas cosas?"
6423,https://cnnespanol.cnn.com/salud/video/ideas-saludables-desayuno-almuerzo-vls-minuto-de-salud-fast,Comidas saludables y fáciles de preparar para el desayuno y el amuerzo escolar
6425,https://cnnespanol.cnn.com/2025/05/15/salud/niveles-arsenico-cadmio-arroz-informe-peligro-trax,Primero en CNN: informe revela niveles peligrosamente altos de arsénico y cadmio en arroz comercial. ¿Qué hacer?
6427,https://cnnespanol.cnn.com/2025/04/22/eeuu/fda-eliminara-colorantes-alimentarios-petroleo-trax,La FDA eliminará gradualmente los colorantes alimentarios a base de petróleo; autorizará cuatro aditivos de color naturales
6428,https://cnnespanol.cnn.com/2025/03/29/salud/edulcorante-bebidas-dieteticas-cerebro-aumentar-apetito-trax,"Un edulcorante artificial en bebidas dietéticas está vinculado a cambios cerebrales que aumentan el apetito, según un estudio"
6430,https://cnnespanol.cnn.com/2025/03/12/salud/eliminar-programa-aditivos-alimentarios-fda-trax,RFK Jr. quiere eliminar el programa de aditivos alimentarios de la FDA. ¿Por qué es importante?
6432,https://cnnespanol.cnn.com/2025/03/05/eeuu/huevos-cuanto-cuestan-por-que-caros-precios-orix,"¿Cuánto cuestan los huevos en EE.UU., por qué están caros y por qué los precios siguen subiendo?"
6434,https://cnnespanol.cnn.com/2025/02/11/economia/primer-caviar-africa-sorprende-us-10000-trax,"A más de US$ 10.000 por kilogramo, el primer caviar de África sorprende a la industria de alimentos de lujo"
6436,https://cnnespanol.cnn.com/2025/02/10/eeuu/precio-huevos-culpa-biden-trump-trax,"Los altos precios de los huevos no fueron culpa de Biden. Tampoco de Trump, pero ahora pasó a ser su problema"
6437,https://cnnespanol.cnn.com/2025/01/15/eeuu/las-etiquetas-nutricionales-podrian-aparecer-al-frente-de-los-paquetes-de-alimentos-segun-una-propuesta-de-la-fda,"Las etiquetas nutricionales podrían aparecer al frente de los paquetes de alimentos, según una propuesta de la FDA"
6439,https://cnnespanol.cnn.com/2024/12/12/economia/trump-comprar-alimentos-dificil-precios-trax,"Trump dijo que los alimentos serán más asequibles ""muy pronto"", pero también que eso podría ser muy difícil de lograr"
6441,https://cnnespanol.cnn.com/2024/11/25/detectan-virus-gripe-aviar-leche-cruda-california-trax,Detectan virus de gripe aviar en leche cruda en California
6442,https://cnnespanol.cnn.com/2024/11/22/constituyen-70-dieta-estadounidense-politica-alimentos-ultraprocesados-trax,"Son hasta el 70% de la dieta estadounidense, pero EE.UU. no tiene una política sobre alimentos ultraprocesados"
6444,https://cnnespanol.cnn.com/2024/11/14/altos-precios-alimentos-biden-trump-ptrax,"Los altos precios de los alimentos hicieron que muchos estadounidenses votaran por Trump, pero no deberían esperar pagar menos en los próximos cuatro años"
6446,https://cnnespanol.cnn.com/salud/video/como-elegir-aceite-cocina-saludable-vls-minuto-de-salud-fast,Cómo elegir el aceite de cocina adecuado para ti
6447,https://cnnespanol.cnn.com/salud/video/disminucion-apetito-por-calor-vls-minuto-de-salud,¿Disminuye tu apetito en época de calor? Esta sería la explicación
6449,https://cnnespanol.cnn.com/2025/07/10/mundo/video/mejores-sandwiches-del-mundo-redaccion-buenos-aires-tv,"Los 5 mejores sándwiches del mundo, según TasteAtlas"
6451,https://cnnespanol.cnn.com/salud/video/eeuu-como-mantener-alimentos-seguros-vls-minuto-de-salud-fast,Así puede mantener en buen estado los alimentos del próximo 4 de julio
6453,https://cnnespanol.cnn.com/2025/06/24/economia/video/biodiversidad-credito-incentivo-inversion-globoeconomia-tv,¿Por qué es fundamental financiar los sistemas agroforestales?
6455,https://cnnespanol.cnn.com/2025/06/04/eeuu/video/eeuu-aranceles-acero-aluminio-aumento-precios-alimentos-orix-cnne,¿Cómo podría afectar el nuevo arancel de 50 % al acero y aluminio importados a EE.UU. a los precios de alimentos?
6457,https://cnnespanol.cnn.com/salud/video/como-ayudar-ninos-probar-nuevas-comidas-vls-minuto-de-salud-fast,Así puedes ayudar a los niños a que prueben nuevas comidas
6459,https://cnnespanol.cnn.com/2025/03/20/salud/video/aceites-vegetales-vs-grasas-animales-salud-trax,"Aceites vegetales vs. grasas animales, ¿cuál es más saludable?"
6461,https://cnnespanol.cnn.com/2025/02/25/eeuu/video/eeuu-ahorro-compra-alimentos-inflacion-ush-orix,Cómo ahorrar al comprar alimentos en EE.UU. ante la incertidumbre por la inflación
6463,https://cnnespanol.cnn.com/2025/02/17/salud/video/gripe-aviar-cepa-consumo-huevos-leche-minuto-de-salud-fast,"¿Es seguro consumir huevos y leche, tras el brote de gripe aviar?"
6617,https://cnnespanol.cnn.com/perfil/patrick-oppmann,Patrick Oppmann - Corresponsal Internacional y Jefe del Buró en La Habana
6408,https://elpais.com/proyecto-tendencias/2025-10-15/santiago-iniguez-ie-university-debemos-volver-a-las-humanidades-para-aprender-a-trabajar-con-la-ia.html,Santiago Íñiguez (IE University): “Debemos volver a las humanidades para aprender a trabajar con la IA”
6411,https://elpais.com/autor/luis-enrique-velasco-cevallos,Luis Enrique Velasco
6414,https://elpais.com/noticias/google,Google
6415,https://elpais.com/tecnologia/2025-10-14/el-guglear-se-va-a-acabar-google-se-rinde-a-la-ia-y-confirma-un-cambio-historico-en-su-buscador.html,¿El ‘guglear’ se va a acabar? Google se rinde a la IA y confirma un cambio histórico en su buscador
6417,https://elpais.com/autor/jordi-perez-colome,Jordi Pérez Colomé
6419,https://elpais.com/hemeroteca/2025-10-14,"14 de octubre de 2025"
6421,https://elpais.com/america-colombia/2025-10-14/volver-al-aula-el-poder-de-la-presencia.html,Volver al aula: el poder de la presencia
6424,https://elpais.com/autor/claudia-restrepo-montoya,Claudia Restrepo Montoya
6426,https://elpais.com/chile/2025-10-14/ciencia-y-democracia.html,Ciencia y democracia
6429,https://elpais.com/us/economia,Negocios en US
6431,https://elpais.com/us/economia/2025-10-14/mas-de-500-lideres-empresariales-analizan-en-miami-el-protagonismo-de-america-latina-en-la-innovacion-y-el-desarrollo-economico.html,Más de 500 líderes empresariales analizan en Miami el protagonismo de América Latina en la innovación y el desarrollo económico
6433,https://elpais.com/opinion/2025-10-14/antes-muerta-que-amiga-de-esa-ia.html,Antes muerta que amiga de esa IA
6435,https://elpais.com/opinion/2025-10-14/el-miedo-a-la-violencia-obstetrica.html,El miedo a la violencia obstétrica
6438,https://elpais.com/autor/paloma-rando-bejar,Paloma Rando
6440,https://elpais.com/television/2025-10-14/diane-keaton-no-cabe-en-una-ia.html,Diane Keaton no cabe en una IA
6443,https://elpais.com/noticias/windows,Windows
6445,https://elpais.com/tecnologia/2025-10-14/comienza-el-apagon-de-windows-10-causas-consecuencias-y-que-hacer.html,"Comienza el apagón de Windows 10: causas, consecuencias y qué hacer"
6448,https://elpais.com/noticias/ferias-libro,Ferias libro
6450,https://elpais.com/mexico/2025-10-14/guillermo-arriaga-contra-la-correccion-politica-es-un-veneno-terrible-las-preocupaciones-morales-castran.html,Guillermo Arriaga contra la corrección política: “Es un veneno terrible. Las preocupaciones morales castran”
6452,https://elpais.com/economia/2025-10-13/el-nobel-de-economia-un-galardon-al-estudio-de-la-prosperidad.html,"El Nobel de Economía, un galardón al estudio de la prosperidad"
6454,https://elpais.com/autor/santiago-carbo-valverde,Santiago Carbó Valverde
6456,https://elpais.com/noticias/inteligencia-artificial/1,Inteligencia artificial
6458,https://elpais.com/tecnologia/tu-tecnologia,Tu Tecnología
6460,https://elpais.com/noticias/seguridad-internet,Seguridad internet
6462,https://elpais.com/noticias/privacidad-internet,Privacidad internet
6464,https://elpais.com/tecnologia/2025-09-03/chatgpt-esta-caido-y-no-responde-a-las-preguntas-de-sus-usuarios.html,ChatGPT está caído y no responde a las preguntas de sus usuarios
6466,https://elpais.com/tecnologia/2025-09-03/en-mi-circulo-casi-todos-hemos-usado-la-ia-como-estimulacion-los-jovenes-ya-hacen-sexting-con-chatbots.html,“En mi círculo casi todos hemos usado la IA como estimulación”: los jóvenes ya hacen ‘sexting’ con chatbots
6468,https://elpais.com/tecnologia/2025-08-17/modo-beta-global-el-experimento-masivo-de-la-ia.html,Modo ‘beta’ global: el experimento masivo de la IA
6471,https://elpais.com/tecnologia/2025-05-14/los-agentes-de-ia-son-capaces-de-generar-sus-propias-convenciones-sociales-o-linguisticas.html,Los agentes de IA son capaces de generar sus propias convenciones sociales o lingüísticas
6473,https://elpais.com/tecnologia/2025-09-05/mark-zuckerberg-contra-mark-zuckerberg-un-abogado-que-comparte-nombre-con-el-fundador-de-meta-exige-que-le-devuelvan-su-cuenta.html,Mark Zuckerberg contra Mark Zuckerberg: un abogado que comparte nombre con el fundador de Meta exige que le devuelvan su cuenta
6478,https://elpais.com/tecnologia/2025-05-20/google-avanza-hacia-la-ia-universal-para-dotar-a-gemini-de-capacidad-de-comprension-de-contexto-planificacion-y-ejecucion.html,"Google avanza hacia la “IA universal” para dotar a Gemini de capacidad de comprensión de contexto, planificación y ejecución"
6481,https://elpais.com/noticias/tesla-motors,Tesla Motors
6483,https://elpais.com/economia/negocios/2025-08-24/la-inteligencia-artificial-y-nuestro-futuro-economico.html,La inteligencia artificial y nuestro futuro económico
6485,https://elpais.com/tecnologia/2025-08-15/veronica-alvarez-matematica-los-algoritmos-son-herramientas-que-nos-ayudan-a-tomar-decisiones-no-vienen-a-reemplazarnos.html,"Verónica Álvarez, matemática: “Los algoritmos son herramientas que nos ayudan a tomar decisiones, no vienen a reemplazarnos”"
6487,https://elpais.com/internacional/2025-09-04/una-operacion-de-ciberataque-chino-pudo-recabar-datos-de-todos-los-estadounidenses.html,Una operación de ciberataque chino pudo recabar datos de todos los estadounidenses
6489,https://elpais.com/mexico/2025-09-05/hay-festival-juan-villoro-estamos-en-el-momento-preciso-para-reformular-lo-humano.html,Hay Festival |Juan Villoro: “Estamos en el momento preciso para reformular lo humano”
6492,https://elpais.com/autor/erika-joselyn-rosete-pichardo,Erika Rosete
6495,https://elpais.com/noticias/meta-platforms,Meta
6498,https://elpais.com/noticias/amazon,Amazon
6501,https://elpais.com/noticias/nvidia-corporation,Nvidia Corporation
6504,https://elpais.com/noticias/chatgpt,ChatGPT
6508,https://elpais.com/noticias/coches-sin-conductor,Coches sin conductor
6511,https://elpais.com/noticias/realidad-virtual,Realidad virtual
6512,https://elpais.com/tecnologia/2025-10-07/aumenta-la-presion-sobre-las-tecnologicas-tras-el-planton-de-microsoft-al-ejercito-de-israel.html,Aumenta la presión sobre las tecnológicas tras el plantón de Microsoft al ejército de Israel
6514,https://elpais.com/tecnologia/2025-09-29/nadie-al-volante-la-carrera-por-el-coche-autonomo-se-intensifica.html,Nadie al volante: la carrera por el coche autónomo se intensifica
6516,https://elpais.com/hemeroteca/2025-09-29,"29 de septiembre de 2025"
6519,https://elpais.com/noticias/ordenadores,Ordenadores
6522,https://elpais.com/tecnologia/2025-08-23/altair-8800-cuando-el-ordenador-personal-se-hizo-masivo.html,"Altair 8800, cuando el ordenador personal se hizo masivo"
6525,https://elpais.com/noticias/samsung-galaxy,Samsung Galaxy
6465,https://cnnespanol.cnn.com/2025/01/30/salud/video/guia-bebidas-saludables-para-ninos-minuto-de-salud-fast,"""Muchos productos se promocionan como saludables y no hay evidencia de que lo sean"", dice experto"
6467,https://cnnespanol.cnn.com/2025/01/24/salud/video/como-evitar-consumo-colorante-rojo-3-minuto-de-salud-fast,Cómo evitar el consumo de colorante rojo número 3 antes de su eliminación en EE.UU.
6469,https://cnnespanol.cnn.com/2024/12/16/mundo/video/5-comidas-peor-calificadas-orix,Estas son las 5 comidas peor calificadas del mundo según Taste Atlas
6470,https://cnnespanol.cnn.com/2024/12/13/estados-unidos/video/eeuu-economia-inflacion-compras-supermercado-precios-trump-conclusiones-tv,Experto analiza si Trump podrá cumplir su promesa de bajar los precios de los alimentos
6472,https://cnnespanol.cnn.com/video/germenes-enfermedades-alimentos-cenas-sin-germenes-minuto-de-salud-fast,"""Cada año hay 3.000 muertes por enfermedades transmitidas por alimentos"", dice experto"
6474,https://cnnespanol.cnn.com/video/bacterias-prevenir-crecimiento-cena-accion-gracias-ush-trax,¿Dejas la cena de Acción de Gracias para repetir? Evita el crecimiento de estas bacterias
6475,https://cnnespanol.cnn.com/video/alimentos-ultraprocesados-comida-salud-experimento-trax,Los estadounidenses aman los alimentos ultraprocesados. La ciencia quiere saber por qué
6476,https://cnnespanol.cnn.com/video/pasos-para-evitar-intoxicacion-alimentaria-minuto-de-salud-fast,Cuatro pasos clave para evitar una intoxicación alimentaria
6477,https://cnnespanol.cnn.com/video/economia-america-latina-nuevas-oportunidades-recursos-naturales-globoeconomia-fast,"Las oportunidades para las economías de las Américas, según experto"
6479,https://cnnespanol.cnn.com/video/jorge-rickards-alimentos-producidos-en-el-mundo-se-desperdician-aristegui-tv,Jorge Rickards: Hasta un 40% de los alimentos producidos en el mundo se desperdicia
6480,https://cnnespanol.cnn.com/2025/10/01/viajes/cierre-gobierno-federal-vuelos-viajes-eeuu-trax,¿Qué podría significar el cierre del Gobierno federal  para los vuelos y otros viajes en EE.UU.?
6482,https://cnnespanol.cnn.com/2025/09/29/viajes/permiso-eeuu-exencion-de-visa-duplicara-precio-ap,El permiso para viajar a EE.UU. desde países con exención de visa se duplicará a US$ 40
6484,https://cnnespanol.cnn.com/2025/09/20/viajes/chocolate-dubai-pistacho-pasteles-luna-asia-trax,El mercado de pasteles de luna de US$ 1.000 millones de Asia se revoluciona inspirado en el pistacho y el chocolate Dubai
6486,https://cnnespanol.cnn.com/2025/09/18/viajes/imagenes-ganadoras-fotografo-oceano-ano-cte-llamado-tierra,Mariquitas de mar y un feto de ballena piloto: mira las imágenes ganadoras del concurso Fotógrafo del Océano del Año 2025
6488,https://cnnespanol.cnn.com/2025/09/13/viajes/ostwall-ciudad-subterranea-nazi-trax,La ciudad subterránea nazi abandonada que está oculta bajo un hermoso campo
6490,https://cnnespanol.cnn.com/2025/09/09/viajes/retiro-francia-quebrados-california-trax,"Se mudaron a Francia para su retiro y dicen que estarían ""completamente quebrados"" si se hubieran quedado en California"
6491,https://cnnespanol.cnn.com/2025/09/15/viajes/video/white-lotus-resort-tailandia-trax,"Así luce uno de los resorts de la tercera temporada de ""The White Lotus"""
6493,https://cnnespanol.cnn.com/viajes/video/seychelles-hotel-north-island-spc-trax,Así es el exclusivo hotel de Seychelles donde las villas cuestan US$ 15.000 por noche
6494,https://cnnespanol.cnn.com/2025/08/18/viajes/video/rutas-avion-mas-populares-mundo-trax,¿Cuáles rutas de vuelo son las más populares del mundo?
6496,https://cnnespanol.cnn.com/2025/08/16/viajes/video/enfermera-renuncia-para-vivir-en-cruceros-trax,Esta enfermera renunció a su trabajo para vivir en cruceros durante un año
6497,https://cnnespanol.cnn.com/2025/08/02/viajes/video/vuelos-jets-privados-contaminacion-co2-trax,"Vuelos cortos, gran contaminación: el problema de los jets privados"
6499,https://cnnespanol.cnn.com/2025/09/04/viajes/hermanas-recrean-foto-playa-trax,Tres hermanas posaron para una foto en una playa en la década de 1980. Más de 40 años después la recrearon
6500,https://cnnespanol.cnn.com/2025/09/03/viajes/corea-del-norte-wonsan-kalma-turismo-trax,"Hoteles, playas y parques acuáticos, pero ¿y los turistas? Así es el vasto y casi vacío nuevo complejo de Corea del Norte"
6502,https://cnnespanol.cnn.com/2025/09/02/viajes/padre-piloto-aeropuerto-avion-casa-trax,"Ella pensó que su padre piloto la recogería en auto desde el aeropuerto, pero él la sorprendió volando el avión hasta casa"
6503,https://cnnespanol.cnn.com/2025/09/01/viajes/restaurante-tokio-michelin-trax,"Dentro de un restaurante muy exclusivo de Tokio: teléfono privado, horarios secretos y ningún interés en estrellas Michelin"
6505,https://cnnespanol.cnn.com/2025/08/29/viajes/mudo-ee-uu-francia-mascotas-giro-trax,"Se mudó de EE.UU. a Francia con sus queridos gatos, pero sus planes dieron un triste giro"
6506,https://cnnespanol.cnn.com/2025/08/25/viajes/exprofesora-eeuu-compro-casa-italia-vida-mas-sencilla-trax,"Esta exprofesora de EE.UU. compró una casa, a precio de ganga, en un pueblo rural de Italia para vivir una vida más sencilla"
6507,https://cnnespanol.cnn.com/2025/08/22/viajes/mejores-paises-para-jubilados-ee-uu-trax,Muchos jubilados de EE.UU. buscan mudarse al extranjero. Estos son los mejores países para hacerlo
6509,https://cnnespanol.cnn.com/2025/08/21/viajes/barco-hotel-doulos-phos-indonesia-trax,Compró el barco de pasajeros más antiguo del mundo y gastó US$ 18 millones transformándolo en un hotel
6510,https://cnnespanol.cnn.com/2025/08/17/viajes/pasajeros-preocuparse-spirit-airlines-desaparece-trax,Por qué todos los pasajeros deberían preocuparse si Spirit Airlines desaparece
6513,https://cnnespanol.cnn.com/2025/08/05/viajes/dior-luxury-spa-nueva-york-trax,Tratamientos faciales de alta gama y colchones revitalizantes: el primer spa permanente de Dior en EE.UU.
